age,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee,tenure_days,watch_per_fee_ratio,is_heavy_complainer,is_new_customer,gender_Male,gender_Other,country_Canada,country_France,country_Germany,country_India,country_Ireland,country_UK,country_USA,subscription_type_Premium,subscription_type_Standard
69,3.68,32.27,0,0,0,0,8.97,302,0.41025641025641024,0,0,False,False,False,False,False,True,False,False,False,False,False
66,16.81,66.82,1,0,0,0,18.49,487,0.9091400757166036,0,0,False,False,False,True,False,False,False,False,False,True,False
66,8.07,59.86,0,0,0,0,14.46,75,0.558091286307054,0,1,True,False,False,False,True,False,False,False,False,False,True
69,5.84,64.1,0,1,0,0,14.16,340,0.4124293785310734,0,0,True,False,False,False,False,False,False,True,False,False,True
29,2.81,16.38,0,1,0,1,9.39,591,0.29925452609158676,0,0,True,False,False,False,False,False,True,False,False,False,False
56,2.73,40.85,1,0,0,1,17.94,360,0.15217391304347824,0,0,True,False,False,False,False,True,False,False,False,True,False
19,16.44,48.04,0,1,1,0,13.62,40,1.2070484581497798,0,1,True,False,False,False,False,False,False,True,False,False,True
20,9.92,32.08,3,0,1,1,18.56,937,0.5344827586206897,1,0,False,False,False,False,True,False,False,False,False,True,False
66,6.54,29.73,0,0,0,0,9.55,37,0.6848167539267015,0,1,False,False,False,True,False,False,False,False,False,False,False
54,5.37,51.66,2,0,0,0,13.21,1013,0.4065102195306586,1,0,False,False,False,True,False,False,False,False,False,False,True
66,9.07,84.01,0,1,0,0,13.75,595,0.6596363636363637,0,0,False,False,False,False,False,False,False,False,False,False,True
73,7.49,42.76,0,0,0,1,9.36,302,0.8002136752136753,0,0,True,False,False,False,False,False,True,False,False,False,False
34,24.06,34.23,1,0,0,0,13.27,970,1.813112283345893,0,0,True,False,True,False,False,False,False,False,False,False,True
66,10.34,57.44,0,0,0,0,9.66,930,1.0703933747412009,0,0,False,False,False,False,False,False,False,False,False,False,False
19,10.05,81.5,1,1,0,0,9.73,160,1.0328879753340185,0,0,True,False,False,False,False,False,False,False,False,False,False
19,9.41,85.0,2,1,1,0,8.43,753,1.1162514827995256,1,0,True,False,False,True,False,False,False,False,False,False,False
45,11.13,38.08,0,0,0,0,14.28,663,0.7794117647058825,0,0,True,False,False,False,False,False,False,False,True,False,True
71,5.97,39.61,2,0,0,1,13.77,143,0.4335511982570806,1,0,True,False,False,False,True,False,False,False,False,False,True
40,3.65,91.29,0,1,0,0,13.91,561,0.26240115025161753,0,0,False,False,False,False,False,False,False,False,True,False,True
54,15.55,42.88,0,0,0,0,8.39,1074,1.8533969010727056,0,0,True,False,False,False,False,False,False,False,True,False,False
49,8.2,95.1,0,0,1,0,14.15,62,0.5795053003533568,0,1,True,False,False,False,False,False,False,True,False,False,True
50,5.14,78.57,0,1,0,0,18.14,162,0.28335170893054024,0,0,True,False,False,False,False,False,False,False,False,True,False
18,9.5,29.65,0,0,0,0,8.85,949,1.073446327683616,0,0,False,False,False,True,False,False,False,False,False,False,False
36,5.68,21.21,2,0,0,0,9.58,1004,0.5929018789144049,1,0,True,False,False,False,True,False,False,False,False,False,False
19,10.18,46.75,0,0,0,0,14.82,55,0.6869095816464237,0,1,False,False,False,False,False,False,False,False,True,False,True
70,10.84,57.29,0,0,0,0,13.91,630,0.7792954708842559,0,0,True,False,False,True,False,False,False,False,False,False,True
61,5.03,39.58,0,1,0,0,13.52,574,0.37204142011834324,0,0,True,False,False,True,False,False,False,False,False,False,True
43,8.43,53.84,0,0,1,1,13.19,47,0.6391205458680819,0,1,False,False,False,True,False,False,False,False,False,False,True
49,18.85,45.86,1,0,0,0,9.7,963,1.9432989690721651,0,0,True,False,True,False,False,False,False,False,False,False,False
23,32.35,24.92,0,0,0,0,17.86,318,1.811310190369541,0,0,True,False,False,False,False,False,True,False,False,True,False
49,12.99,31.96,0,0,1,0,14.0,1080,0.9278571428571428,0,0,True,False,False,True,False,False,False,False,False,False,True
72,12.69,18.82,0,1,0,0,8.75,846,1.4502857142857142,0,0,False,False,False,False,False,True,False,False,False,False,False
21,3.89,61.86,0,1,0,1,8.74,137,0.4450800915331808,0,0,True,False,False,False,True,False,False,False,False,False,False
72,9.19,51.57,0,0,0,0,14.22,1002,0.6462728551336145,0,0,False,False,False,False,False,False,False,True,False,False,True
28,1.65,93.74,0,0,0,0,13.93,977,0.11844938980617373,0,0,True,False,False,False,True,False,False,False,False,False,True
73,3.93,50.19,0,1,0,0,13.33,767,0.2948237059264816,0,0,True,False,False,False,False,False,False,False,False,False,True
34,2.17,62.47,0,0,0,1,18.1,353,0.11988950276243092,0,0,True,False,False,False,False,False,False,True,False,True,False
55,9.41,77.58,2,0,0,0,8.62,896,1.091647331786543,1,0,False,False,False,False,False,False,True,False,False,False,False
41,5.76,94.52,0,0,0,1,18.28,764,0.31509846827133475,0,0,True,False,False,True,False,False,False,False,False,True,False
22,3.96,53.19,2,1,0,0,13.8,822,0.28695652173913044,1,0,True,False,True,False,False,False,False,False,False,False,True
69,12.67,26.73,1,1,0,1,13.66,318,0.9275256222547584,0,0,True,False,False,False,False,False,False,False,True,False,True
51,6.67,27.05,0,1,0,0,17.73,1090,0.3761985335589396,0,0,True,False,False,False,True,False,False,False,False,True,False
23,3.76,43.5,1,0,0,1,13.32,921,0.28228228228228225,0,0,True,False,False,False,False,False,False,True,False,False,True
39,27.03,51.8,0,0,0,0,9.23,72,2.9284940411700977,0,1,False,False,False,True,False,False,False,False,False,False,False
28,34.34,4.24,1,1,1,1,18.65,38,1.8412868632707777,0,1,True,False,False,False,False,False,True,False,False,True,False
65,20.78,89.56,0,1,0,0,14.25,213,1.458245614035088,0,0,True,False,False,False,False,False,False,False,True,False,True
33,2.52,29.19,1,1,0,1,13.99,924,0.18012866333095068,0,0,False,False,False,False,False,True,False,False,False,False,True
50,4.55,77.11,0,0,0,0,17.96,899,0.25334075723830735,0,0,True,False,False,False,False,False,True,False,False,True,False
26,9.17,42.3,2,1,0,0,13.82,562,0.6635311143270622,1,0,True,False,True,False,False,False,False,False,False,False,True
23,12.34,26.63,0,0,0,1,13.54,1029,0.9113737075332349,0,0,True,False,False,False,False,False,False,False,True,False,True
33,10.1,78.33,0,0,0,0,14.46,692,0.6984785615491009,0,0,False,False,False,False,False,False,False,False,True,False,True
46,13.88,40.98,0,0,0,0,13.79,983,1.0065264684554025,0,0,True,False,False,False,False,True,False,False,False,False,True
20,10.78,66.64,0,0,0,0,8.98,98,1.2004454342984407,0,0,False,False,False,True,False,False,False,False,False,False,False
37,16.21,16.96,1,1,0,1,14.72,330,1.1012228260869565,0,0,True,False,False,False,False,False,False,False,True,False,True
53,2.31,58.85,0,0,0,0,8.87,56,0.2604284103720406,0,1,False,False,False,False,False,False,False,True,False,False,False
36,6.02,65.09,1,0,0,0,14.12,959,0.4263456090651558,0,0,True,False,False,False,False,False,False,False,True,False,True
43,3.52,22.82,1,0,0,1,18.97,683,0.18555614127569847,0,0,False,False,False,False,False,False,True,False,False,True,False
20,1.02,51.01,3,0,1,0,8.79,582,0.11604095563139934,1,0,False,False,False,False,False,False,False,True,False,False,False
36,11.85,6.8,0,1,0,1,9.39,135,1.2619808306709264,0,0,False,False,False,False,False,False,False,False,True,False,False
37,7.05,75.76,1,0,0,0,8.84,615,0.7975113122171945,0,0,True,False,False,False,False,False,True,False,False,False,False
49,11.35,88.17,1,0,1,0,14.43,601,0.7865557865557865,0,0,True,False,False,False,False,False,True,False,False,False,True
24,1.67,94.49,1,0,0,0,18.25,839,0.09150684931506849,0,0,True,False,False,False,True,False,False,False,False,True,False
69,2.26,66.58,1,1,0,1,15.03,663,0.15036593479707253,0,0,True,False,False,False,False,False,True,False,False,False,True
58,14.04,62.25,0,0,0,0,8.37,1064,1.6774193548387097,0,0,True,False,False,False,False,True,False,False,False,False,False
50,5.89,29.33,0,1,0,0,13.75,960,0.42836363636363634,0,0,False,False,False,False,False,False,False,False,False,False,True
57,3.56,29.72,0,0,0,1,13.58,688,0.2621502209131075,0,0,True,False,True,False,False,False,False,False,False,False,True
56,7.63,37.95,0,1,0,0,8.93,915,0.8544232922732363,0,0,True,False,False,False,False,False,False,False,True,False,False
35,1.04,17.77,1,0,0,1,14.36,350,0.07242339832869081,0,0,False,False,False,False,False,True,False,False,False,False,True
57,11.39,18.89,0,0,0,1,8.26,489,1.3789346246973366,0,0,False,False,False,False,False,False,False,False,True,False,False
18,4.9,86.03,0,1,1,0,14.19,608,0.34531360112755466,0,0,True,False,False,False,False,False,False,False,True,False,True
28,4.55,91.35,1,1,0,0,9.02,906,0.5044345898004434,0,0,False,False,False,False,False,False,True,False,False,False,False
45,2.48,28.57,2,0,1,1,8.93,783,0.2777155655095185,1,0,True,False,False,False,False,False,True,False,False,False,False
74,4.18,59.46,0,0,0,1,17.91,189,0.23338916806253487,0,0,False,False,False,False,False,False,False,False,True,True,False
42,3.39,79.81,0,0,0,0,13.53,493,0.25055432372505543,0,0,False,False,False,False,False,False,False,False,False,False,True
67,13.01,68.82,0,0,0,0,10.17,1027,1.2792527040314652,0,0,False,False,False,False,False,False,False,True,False,False,False
40,11.13,39.1,0,1,0,0,17.13,270,0.649737302977233,0,0,False,False,False,False,False,False,False,True,False,True,False
48,3.4,36.16,2,0,0,1,13.98,965,0.24320457796852646,1,0,True,False,True,False,False,False,False,False,False,False,True
47,9.87,65.22,0,0,0,0,9.12,993,1.0822368421052633,0,0,True,False,False,False,True,False,False,False,False,False,False
59,4.43,76.31,1,0,0,1,14.17,988,0.3126323218066337,0,0,False,False,False,True,False,False,False,False,False,False,True
52,5.21,27.57,0,0,0,1,18.42,894,0.2828447339847991,0,0,True,False,False,False,False,True,False,False,False,True,False
24,9.12,50.66,0,1,0,0,14.07,679,0.64818763326226,0,0,False,False,True,False,False,False,False,False,False,False,True
33,2.66,55.12,1,1,0,1,9.66,356,0.2753623188405797,0,0,True,False,False,True,False,False,False,False,False,False,False
43,19.39,74.69,2,0,0,0,13.65,894,1.4205128205128206,1,0,True,False,False,False,False,False,False,False,True,False,True
65,6.29,43.86,0,0,1,0,14.37,558,0.4377174669450244,0,0,True,False,False,False,False,True,False,False,False,False,True
74,1.78,51.59,0,1,1,0,17.75,908,0.10028169014084508,0,0,True,False,False,False,False,False,False,False,True,True,False
69,2.35,69.11,1,0,0,1,8.67,363,0.2710495963091119,0,0,False,False,False,False,False,False,False,False,True,False,False
66,2.28,26.53,1,1,0,0,14.3,1056,0.15944055944055943,0,0,False,False,False,False,True,False,False,False,False,False,True
19,6.16,40.17,0,1,1,0,8.74,911,0.7048054919908466,0,0,False,False,False,False,False,False,True,False,False,False,False
18,8.08,53.45,1,0,1,0,12.4,379,0.6516129032258065,0,0,False,False,False,False,True,False,False,False,False,False,True
65,1.95,58.88,0,0,1,1,18.24,203,0.10690789473684212,0,0,False,False,True,False,False,False,False,False,False,True,False
29,8.79,77.22,2,1,1,0,8.92,145,0.9854260089686098,1,0,False,False,False,False,False,False,True,False,False,False,False
22,3.64,25.95,1,0,0,0,9.67,390,0.3764219234746639,0,0,True,False,False,False,False,False,True,False,False,False,False
54,4.22,25.57,0,0,0,1,14.19,105,0.2973925299506695,0,0,False,False,True,False,False,False,False,False,False,False,True
49,2.04,10.6,0,0,1,0,14.09,785,0.1447835344215756,0,0,True,False,False,False,False,False,True,False,False,False,True
72,10.7,34.7,0,0,1,1,9.34,101,1.145610278372591,0,0,True,False,False,False,False,True,False,False,False,False,False
26,7.79,87.69,2,1,0,0,13.77,481,0.5657225853304285,1,0,False,False,False,False,False,False,False,True,False,False,True
58,21.28,86.25,2,1,0,1,18.72,940,1.136752136752137,1,0,True,False,True,False,False,False,False,False,False,True,False
52,11.17,72.54,2,1,0,0,14.0,396,0.7978571428571428,1,0,True,False,False,True,False,False,False,False,False,False,True
36,0.9,32.27,0,0,0,1,13.82,855,0.06512301013024602,0,0,True,False,True,False,False,False,False,False,False,False,True
65,12.17,71.73,0,0,0,0,9.29,699,1.3100107642626482,0,0,True,False,False,False,False,False,False,True,False,False,False
33,13.79,44.11,0,0,0,0,18.2,1077,0.7576923076923077,0,0,False,False,False,False,True,False,False,False,False,True,False
20,4.12,46.18,0,0,0,0,8.8,139,0.46818181818181814,0,0,True,False,False,False,True,False,False,False,False,False,False
37,7.79,49.66,1,1,1,0,9.3,81,0.8376344086021504,0,1,True,False,False,False,True,False,False,False,False,False,False
41,8.4,62.67,1,1,0,1,8.74,496,0.9610983981693364,0,0,True,False,False,False,False,False,True,False,False,False,False
71,3.5,93.98,0,0,0,0,14.18,847,0.2468265162200282,0,0,True,False,False,False,False,False,False,True,False,False,True
73,26.35,29.16,0,0,0,0,17.35,816,1.5187319884726225,0,0,False,False,False,False,False,True,False,False,False,True,False
50,13.54,48.64,2,0,0,0,9.04,585,1.497787610619469,1,0,True,False,True,False,False,False,False,False,False,False,False
41,5.73,21.61,0,0,0,1,17.69,958,0.323911814584511,0,0,False,False,True,False,False,False,False,False,False,True,False
69,2.52,57.46,1,0,0,1,17.58,288,0.14334470989761094,0,0,False,False,True,False,False,False,False,False,False,True,False
28,10.92,85.59,1,1,0,0,13.56,94,0.8053097345132743,0,0,False,False,False,False,False,False,True,False,False,False,True
66,4.04,51.29,0,1,0,0,13.49,192,0.2994810971089696,0,0,False,False,False,False,False,False,True,False,False,False,True
25,3.9,55.12,0,1,0,0,9.09,68,0.429042904290429,0,1,False,False,False,False,False,False,False,False,False,False,False
53,5.04,84.16,0,1,0,0,9.22,694,0.5466377440347071,0,0,True,False,False,False,False,True,False,False,False,False,False
55,7.34,32.44,0,1,0,0,18.2,349,0.4032967032967033,0,0,True,False,False,False,True,False,False,False,False,True,False
57,16.75,68.68,0,0,0,0,13.68,389,1.2244152046783625,0,0,True,False,False,True,False,False,False,False,False,False,True
37,7.14,16.65,1,0,0,1,8.99,298,0.7942157953281423,0,0,False,False,False,False,False,False,False,False,False,False,False
52,7.96,48.34,0,0,0,1,14.14,353,0.562942008486563,0,0,True,False,False,False,False,False,False,False,False,False,True
65,6.31,78.45,2,0,0,1,18.5,355,0.34108108108108104,1,0,True,False,False,False,False,False,True,False,False,True,False
42,5.33,64.62,0,0,0,0,14.9,286,0.35771812080536913,0,0,True,False,False,False,True,False,False,False,False,False,True
52,3.23,62.5,0,0,0,0,8.73,229,0.36998854524627717,0,0,True,False,False,False,True,False,False,False,False,False,False
42,10.16,74.14,1,0,0,0,14.32,639,0.7094972067039106,0,0,True,False,True,False,False,False,False,False,False,False,True
46,1.87,5.88,0,0,1,0,13.68,934,0.13669590643274854,0,0,False,True,False,False,False,False,True,False,False,False,True
35,16.87,34.81,1,0,1,0,8.47,193,1.9917355371900827,0,0,True,False,False,False,True,False,False,False,False,False,False
63,5.79,47.49,1,0,0,1,8.57,644,0.67561260210035,0,0,False,False,False,True,False,False,False,False,False,False,False
35,16.08,84.82,0,0,0,0,14.09,135,1.1412349183818309,0,0,False,False,False,False,False,False,False,False,False,False,True
19,22.77,29.92,1,1,1,0,13.97,728,1.6299212598425197,0,0,True,False,False,False,False,False,False,True,False,False,True
71,6.02,22.58,1,1,0,0,9.23,393,0.6522210184182015,0,0,True,False,False,False,False,False,False,True,False,False,False
52,10.45,49.54,1,0,0,1,7.94,1074,1.3161209068010074,0,0,True,False,False,False,False,False,True,False,False,False,False
33,14.62,54.87,1,1,0,1,9.03,689,1.619047619047619,0,0,True,False,True,False,False,False,False,False,False,False,False
58,5.55,60.45,0,1,0,1,8.65,728,0.6416184971098265,0,0,False,False,True,False,False,False,False,False,False,False,False
53,13.28,42.38,0,0,0,0,8.1,776,1.6395061728395062,0,0,True,False,False,False,True,False,False,False,False,False,False
50,10.56,69.97,0,0,0,0,13.75,990,0.768,0,0,True,False,False,True,False,False,False,False,False,False,True
21,6.45,69.84,0,0,0,0,13.82,959,0.4667149059334298,0,0,False,False,False,False,False,True,False,False,False,False,True
50,8.18,70.31,1,1,1,0,14.74,238,0.5549525101763908,0,0,False,False,False,False,False,False,True,False,False,False,True
31,4.26,66.43,1,0,0,0,13.72,520,0.3104956268221574,0,0,False,False,False,False,False,True,False,False,False,False,True
38,17.23,48.67,0,1,0,0,8.67,732,1.9873125720876588,0,0,False,False,False,False,False,False,False,True,False,False,False
65,8.32,21.71,1,0,0,0,13.87,531,0.599855803893295,0,0,False,False,False,False,False,False,False,False,False,False,True
37,5.97,42.35,1,0,0,0,9.92,695,0.6018145161290323,0,0,True,False,False,False,True,False,False,False,False,False,False
73,24.35,66.29,1,0,1,0,9.92,250,2.4546370967741935,0,0,False,False,False,False,False,False,False,False,False,False,False
25,10.3,73.72,1,0,0,0,8.8,464,1.1704545454545454,0,0,True,False,False,False,False,True,False,False,False,False,False
24,12.83,63.24,0,1,0,1,17.59,309,0.7293916998294485,0,0,False,False,False,False,True,False,False,False,False,True,False
20,6.56,46.14,0,0,0,1,9.1,553,0.7208791208791209,0,0,False,False,False,False,False,False,False,False,True,False,False
34,3.48,31.2,0,1,0,0,17.76,696,0.19594594594594592,0,0,True,False,False,False,False,False,False,False,False,True,False
50,8.95,46.31,2,0,0,0,9.72,1076,0.9207818930041151,1,0,False,False,False,False,False,False,True,False,False,False,False
65,4.39,62.32,2,0,0,0,14.66,761,0.2994542974079127,1,0,False,False,False,False,False,False,False,False,False,False,True
