user_id,age,gender,signup_date,last_active_date,country,subscription_type,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee
287,53,Female,2026-06-24,2026-08-11,UK,Basic,2.31,58.85,0,0,0,0,8.87
288,36,Male,2024-01-03,2026-08-19,USA,Standard,6.02,65.09,1,0,0,0,14.12
289,43,Female,2024-10-05,2026-04-25,Ireland,Premium,3.52,22.82,1,0,0,1,18.97
290,20,Female,2025-01-14,2026-08-17,UK,Basic,1.02,51.01,3,0,1,0,8.79
291,36,Female,2026-04-06,2026-06-28,USA,Basic,11.85,6.8,0,1,0,1,9.39
292,37,Male,2024-12-12,2026-08-15,Ireland,Basic,7.05,75.76,1,0,0,0,8.84
293,49,Male,2024-12-26,2026-08-17,Ireland,Standard,11.35,88.17,1,0,1,0,14.43
294,24,Male,2024-05-02,2026-08-19,Germany,Premium,1.67,94.49,1,0,0,0,18.25
295,69,Male,2024-10-25,2026-08-02,Ireland,Standard,2.26,66.58,1,1,0,1,15.03
296,58,Male,2023-09-20,2026-08-16,India,Basic,14.04,62.25,0,0,0,0,8.37
297,50,Female,2024-01-02,2026-08-10,Australia,Standard,5.89,29.33,0,1,0,0,13.75
298,57,Male,2024-09-30,2026-05-31,Canada,Standard,3.56,29.72,0,0,0,1,13.58
299,56,Male,2024-02-16,2026-08-19,USA,Basic,7.63,37.95,0,1,0,0,8.93
300,35,Female,2025-09-03,2026-06-09,India,Standard,1.04,17.77,1,0,0,1,14.36
301,57,Female,2025-04-17,2026-07-08,USA,Basic,11.39,18.89,0,0,0,1,8.26
302,18,Male,2024-12-19,2026-08-18,USA,Standard,4.9,86.03,0,1,1,0,14.19
303,28,Female,2024-02-25,2026-08-12,Ireland,Basic,4.55,91.35,1,1,0,0,9.02
304,45,Male,2024-06-27,2026-05-01,Ireland,Basic,2.48,28.57,2,0,1,1,8.93
305,74,Female,2026-02-11,2026-07-15,USA,Premium,4.18,59.46,0,0,0,1,17.91
306,42,Female,2025-04-13,2026-08-17,Australia,Standard,3.39,79.81,0,0,0,0,13.53
307,67,Female,2023-10-27,2026-08-16,UK,Basic,13.01,68.82,0,0,0,0,10.17
308,40,Female,2025-11-22,2026-08-19,UK,Premium,11.13,39.1,0,1,0,0,17.13
309,48,Male,2023-12-28,2026-07-24,Canada,Standard,3.4,36.16,2,0,0,1,13.98
310,47,Male,2023-11-30,2026-08-12,Germany,Basic,9.87,65.22,0,0,0,0,9.12
311,59,Female,2023-12-05,2026-04-25,France,Standard,4.43,76.31,1,0,0,1,14.17
312,52,Male,2024-03-08,2026-06-20,India,Premium,5.21,27.57,0,0,0,1,18.42
313,24,Female,2024-10-09,2026-08-17,Canada,Standard,9.12,50.66,0,1,0,0,14.07
314,33,Male,2025-08-28,2026-07-20,France,Basic,2.66,55.12,1,1,0,1,9.66
315,43,Male,2024-03-08,2026-08-11,USA,Standard,19.39,74.69,2,0,0,0,13.65
316,65,Male,2025-02-07,2026-08-16,India,Standard,6.29,43.86,0,0,1,0,14.37
317,74,Male,2024-02-23,2026-08-15,USA,Premium,1.78,51.59,0,1,1,0,17.75
318,69,Female,2025-08-21,2026-06-09,USA,Basic,2.35,69.11,1,0,0,1,8.67
319,66,Female,2023-09-28,2026-08-13,Germany,Standard,2.28,26.53,1,1,0,0,14.3
320,19,Female,2024-02-20,2026-08-16,Ireland,Basic,6.16,40.17,0,1,1,0,8.74
321,18,Female,2025-08-05,2026-08-18,Germany,Standard,8.08,53.45,1,0,1,0,12.4
322,65,Female,2026-01-28,2026-05-20,Canada,Premium,1.95,58.88,0,0,1,1,18.24
323,29,Female,2026-03-27,2026-08-15,Ireland,Basic,8.79,77.22,2,1,1,0,8.92
324,22,Male,2025-07-25,2026-08-18,Ireland,Basic,3.64,25.95,1,0,0,0,9.67
325,54,Female,2026-05-06,2026-05-06,Canada,Standard,4.22,25.57,0,0,0,1,14.19
326,49,Male,2024-06-25,2026-08-19,Ireland,Standard,2.04,10.6,0,0,1,0,14.09
327,72,Male,2026-05-10,2026-05-23,India,Basic,10.7,34.7,0,0,1,1,9.34
328,26,Female,2025-04-25,2026-08-12,UK,Standard,7.79,87.69,2,1,0,0,13.77
329,58,Male,2024-01-22,2026-05-24,Canada,Premium,21.28,86.25,2,1,0,1,18.72
330,52,Male,2025-07-19,2026-08-12,France,Standard,11.17,72.54,2,1,0,0,14.0
331,36,Male,2024-04-16,2026-07-12,Canada,Standard,0.9,32.27,0,0,0,1,13.82
332,65,Male,2024-09-19,2026-08-12,UK,Basic,12.17,71.73,0,0,0,0,9.29
333,33,Female,2023-09-07,2026-08-13,Germany,Premium,13.79,44.11,0,0,0,0,18.2
334,20,Male,2026-04-02,2026-08-11,Germany,Basic,4.12,46.18,0,0,0,0,8.8
335,37,Male,2026-05-30,2026-08-17,Germany,Basic,7.79,49.66,1,1,1,0,9.3
336,41,Male,2025-04-10,2026-07-21,Ireland,Basic,8.4,62.67,1,1,0,1,8.74
337,71,Male,2024-04-24,2026-08-10,UK,Standard,3.5,93.98,0,0,0,0,14.18
338,73,Female,2024-05-25,2026-08-16,India,Premium,26.35,29.16,0,0,0,0,17.35
339,50,Male,2025-01-11,2026-08-13,Canada,Basic,13.54,48.64,2,0,0,0,9.04
340,41,Female,2024-01-04,2026-06-24,Canada,Premium,5.73,21.61,0,0,0,1,17.69
341,69,Female,2025-11-04,2026-06-17,Canada,Premium,2.52,57.46,1,0,0,1,17.58
342,28,Female,2026-05-17,2026-08-14,Ireland,Standard,10.92,85.59,1,1,0,0,13.56
343,66,Female,2026-02-08,2026-08-12,Ireland,Standard,4.04,51.29,0,1,0,0,13.49
344,25,Female,2026-06-12,2026-08-10,Australia,Basic,3.9,55.12,0,1,0,0,9.09
345,53,Male,2024-09-24,2026-08-10,India,Basic,5.04,84.16,0,1,0,0,9.22
346,55,Male,2025-09-04,2026-08-11,Germany,Premium,7.34,32.44,0,1,0,0,18.2
347,57,Male,2025-07-26,2026-08-15,France,Standard,16.75,68.68,0,0,0,0,13.68
348,37,Female,2025-10-25,2026-07-24,Australia,Basic,7.14,16.65,1,0,0,1,8.99
349,52,Male,2025-08-31,2026-05-17,Australia,Standard,7.96,48.34,0,0,0,1,14.14
350,65,Male,2025-08-29,2026-06-30,Ireland,Premium,6.31,78.45,2,0,0,1,18.5
351,42,Male,2025-11-06,2026-08-12,Germany,Standard,5.33,64.62,0,0,0,0,14.9
352,52,Male,2026-01-02,2026-08-16,Germany,Basic,3.23,62.5,0,0,0,0,8.73
353,42,Male,2024-11-18,2026-08-19,Canada,Standard,10.16,74.14,1,0,0,0,14.32
354,46,Other,2024-01-28,2026-08-16,Ireland,Standard,1.87,5.88,0,0,1,0,13.68
355,35,Male,2026-02-07,2026-08-11,Germany,Basic,16.87,34.81,1,0,1,0,8.47
356,63,Female,2024-11-13,2026-04-27,France,Basic,5.79,47.49,1,0,0,1,8.57
357,35,Female,2026-04-06,2026-08-10,Australia,Standard,16.08,84.82,0,0,0,0,14.09
358,19,Male,2024-08-21,2026-08-15,UK,Standard,22.77,29.92,1,1,1,0,13.97
359,71,Male,2025-07-22,2026-08-17,UK,Basic,6.02,22.58,1,1,0,0,9.23
360,52,Male,2023-09-10,2026-07-04,Ireland,Basic,10.45,49.54,1,0,0,1,7.94
361,33,Male,2024-09-29,2026-06-12,Canada,Basic,14.62,54.87,1,1,0,1,9.03
362,58,Female,2024-08-21,2026-06-24,Canada,Basic,5.55,60.45,0,1,0,1,8.65
363,53,Male,2024-07-04,2026-08-18,Germany,Basic,13.28,42.38,0,0,0,0,8.1
364,50,Male,2023-12-03,2026-08-18,France,Standard,10.56,69.97,0,0,0,0,13.75
365,21,Female,2024-01-03,2026-08-14,India,Standard,6.45,69.84,0,0,0,0,13.82
366,50,Female,2025-12-24,2026-08-19,Ireland,Standard,8.18,70.31,1,1,1,0,14.74
367,31,Female,2025-03-17,2026-08-14,India,Standard,4.26,66.43,1,0,0,0,13.72
368,38,Female,2024-08-17,2026-08-12,UK,Basic,17.23,48.67,0,1,0,0,8.67
369,65,Female,2025-03-06,2026-08-19,Australia,Standard,8.32,21.71,1,0,0,0,13.87
370,37,Male,2024-09-23,2026-08-12,Germany,Basic,5.97,42.35,1,0,0,0,9.92
371,73,Female,2025-12-12,2026-08-15,Australia,Basic,24.35,66.29,1,0,1,0,9.92
372,25,Male,2025-05-12,2026-08-17,India,Basic,10.3,73.72,1,0,0,0,8.8
373,24,Female,2025-10-14,2026-07-02,Germany,Premium,12.83,63.24,0,1,0,1,17.59
374,20,Female,2025-02-12,2026-06-06,USA,Basic,6.56,46.14,0,0,0,1,9.1
375,34,Male,2024-09-22,2026-08-14,Australia,Premium,3.48,31.2,0,1,0,0,17.76
376,50,Female,2023-09-08,2026-08-18,Ireland,Basic,8.95,46.31,2,0,0,0,9.72
377,65,Female,2024-07-19,2026-08-14,Australia,Standard,4.39,62.32,2,0,0,0,14.66
378,29,Male,2025-08-07,2026-07-22,Australia,Standard,17.49,68.77,4,0,1,1,13.65
379,68,Female,2024-06-16,2026-08-15,Germany,Basic,3.79,64.05,2,1,0,0,8.96
380,39,Male,2023-12-30,2026-08-14,UK,Basic,2.37,93.14,0,1,0,0,8.93
381,72,Female,2026-01-19,2026-08-13,India,Premium,0.53,71.71,0,0,0,0,17.84
382,39,Female,2025-02-28,2026-08-12,USA,Standard,11.43,84.4,0,0,0,0,14.03
383,63,Female,2026-01-04,2026-08-10,Australia,Basic,7.97,73.7,2,0,0,0,8.73
384,47,Female,2025-07-05,2026-07-25,France,Basic,5.98,18.47,0,1,0,1,9.4
385,55,Female,2024-04-17,2026-08-13,India,Premium,19.22,72.96,0,1,0,0,18.6
386,55,Female,2023-09-25,2026-08-17,France,Premium,21.97,80.23,2,1,0,0,18.4
387,62,Male,2026-01-10,2026-07-19,India,Standard,8.93,28.29,0,0,0,1,13.64
388,68,Female,2025-02-11,2026-04-24,France,Basic,10.92,49.05,2,0,1,1,8.98
389,71,Male,2023-08-26,2026-08-11,UK,Premium,1.62,55.58,1,0,0,0,18.04
390,25,Female,2025-10-05,2026-06-14,Canada,Basic,3.73,35.03,1,0,0,1,9.23
391,44,Male,2026-04-07,2026-06-01,USA,Standard,9.29,69.72,2,0,0,1,13.67
392,44,Male,2025-09-11,2026-05-17,USA,Standard,3.07,35.98,0,0,0,1,13.7
393,51,Female,2025-09-17,2026-06-06,France,Basic,14.95,78.79,0,1,0,1,8.91
394,38,Male,2024-04-21,2026-08-10,France,Standard,11.29,55.48,0,0,1,0,13.77
395,47,Male,2026-06-15,2026-06-15,France,Premium,6.32,47.0,0,0,0,1,18.59
396,50,Male,2024-02-15,2026-08-15,India,Standard,12.96,60.11,1,0,0,0,14.66
397,45,Male,2023-09-06,2026-04-28,Germany,Basic,4.07,56.78,1,0,0,1,9.31
398,64,Male,2023-08-25,2026-08-15,Australia,Basic,6.15,25.55,3,0,0,0,9.16
399,50,Male,2023-09-12,2026-08-19,Canada,Basic,3.62,94.36,0,0,0,0,9.45
400,22,Male,2026-06-16,2026-07-27,France,Basic,6.52,52.06,1,0,0,1,8.98
401,65,Male,2025-04-10,2026-07-02,Germany,Standard,1.55,54.56,0,0,0,1,14.29
402,36,Female,2024-02-05,2026-08-13,Ireland,Standard,18.97,22.81,0,0,0,0,13.23
403,21,Male,2026-01-03,2026-07-23,UK,Basic,12.22,83.36,0,0,0,1,9.11
404,52,Female,2024-06-13,2026-06-07,UK,Basic,3.4,64.23,1,0,1,1,9.12
405,66,Female,2025-11-22,2026-08-10,Germany,Basic,11.43,76.51,0,1,0,0,8.61
406,34,Male,2025-09-30,2026-08-12,India,Standard,7.23,65.97,0,0,0,0,14.4
407,61,Female,2024-01-11,2026-08-19,UK,Standard,24.77,37.71,1,0,0,0,13.59
408,45,Female,2025-04-09,2026-08-10,Australia,Standard,21.18,65.92,0,0,1,0,13.41
409,47,Other,2025-07-19,2026-08-19,UK,Standard,10.01,43.63,0,1,0,0,14.31
410,46,Female,2023-09-10,2026-08-18,Australia,Standard,17.27,15.5,0,0,0,0,14.09
411,63,Male,2025-09-08,2026-08-11,Ireland,Standard,5.57,67.75,0,0,0,0,14.0
412,70,Female,2024-06-23,2026-08-10,France,Basic,10.86,71.21,2,0,0,0,8.91
413,23,Female,2025-04-26,2026-08-13,Canada,Standard,4.99,72.66,0,1,0,0,14.38
414,52,Female,2024-06-03,2026-08-12,USA,Basic,18.81,80.44,1,1,0,0,8.61
415,58,Male,2024-01-25,2026-08-17,Germany,Basic,3.2,66.52,0,0,1,0,9.22
416,54,Female,2025-05-01,2026-05-30,Germany,Premium,4.48,63.91,0,0,1,1,17.49
417,41,Female,2023-12-07,2026-08-12,Australia,Basic,10.01,52.57,1,0,1,0,8.86
418,46,Male,2026-05-02,2026-05-19,Ireland,Standard,3.96,39.58,0,0,0,1,14.2
419,66,Male,2023-09-14,2026-05-04,Ireland,Standard,1.11,57.82,0,0,1,1,13.9
420,63,Male,2026-03-05,2026-08-18,India,Basic,14.58,32.22,0,1,0,0,9.11
421,70,Female,2024-10-07,2026-08-16,USA,Basic,3.58,31.38,0,0,0,0,9.3
422,48,Female,2024-03-22,2026-04-23,France,Standard,2.8,43.67,1,1,0,1,14.1
423,52,Female,2025-01-15,2026-08-15,Canada,Basic,11.27,87.76,0,0,0,0,8.79
424,50,Male,2026-05-08,2026-05-08,Germany,Basic,5.35,75.94,0,0,0,1,8.54
425,69,Female,2026-06-01,2026-08-13,Australia,Premium,14.24,43.77,0,0,1,0,17.83
426,38,Male,2023-09-21,2026-08-17,Ireland,Standard,9.31,83.27,1,0,0,0,14.78
427,49,Male,2025-06-28,2026-08-16,France,Basic,5.56,63.76,1,0,0,0,8.59
428,40,Female,2025-07-01,2026-08-10,Germany,Basic,15.62,31.77,1,0,1,0,8.61
429,50,Other,2025-09-25,2026-08-18,Australia,Standard,5.73,59.32,1,0,0,0,13.08
430,20,Female,2025-08-16,2026-04-28,UK,Basic,12.23,28.95,0,0,0,1,8.83
431,35,Female,2025-04-03,2026-08-18,France,Basic,3.36,38.23,0,1,0,0,8.93
432,42,Male,2024-11-12,2026-07-18,Germany,Standard,9.28,37.16,0,1,1,1,13.59
433,59,Male,2023-12-02,2026-08-18,Canada,Basic,9.72,92.7,0,0,0,0,8.51
434,48,Female,2024-05-20,2026-08-11,France,Standard,10.49,44.89,1,1,0,0,13.68
435,71,Female,2026-07-08,2026-07-08,Australia,Standard,5.09,31.65,0,1,0,1,13.53
436,20,Male,2025-04-28,2026-08-14,Canada,Basic,10.17,33.72,1,0,1,0,8.67
437,57,Male,2026-01-28,2026-08-17,Germany,Basic,19.41,39.39,1,0,0,0,9.04
438,63,Male,2024-12-03,2026-04-23,UK,Standard,5.45,75.41,1,0,0,1,13.96
439,41,Female,2024-01-01,2026-08-19,Canada,Standard,12.71,21.49,1,0,0,0,13.68
440,67,Male,2025-10-25,2026-05-08,Ireland,Basic,7.32,60.72,0,1,0,1,8.59
441,49,Male,2024-11-10,2026-08-19,Australia,Basic,19.53,74.19,0,0,1,0,9.27
442,64,Male,2024-06-08,2026-06-18,Germany,Premium,5.84,34.46,1,1,0,1,16.9
443,39,Male,2024-03-08,2026-08-10,UK,Basic,9.35,45.5,0,0,0,0,9.36
444,40,Female,2025-02-10,2026-05-26,Ireland,Premium,7.73,54.12,0,0,0,1,18.72
445,19,Male,2024-02-14,2026-08-10,Germany,Basic,7.75,51.24,0,1,0,0,8.82
446,44,Female,2024-09-17,2026-08-11,France,Basic,0.54,74.85,1,1,0,0,8.69
447,59,Female,2026-01-24,2026-04-30,India,Standard,3.78,53.42,0,1,0,1,14.95
448,19,Female,2025-11-04,2026-07-07,UK,Basic,7.09,26.54,1,0,0,1,9.23
449,43,Male,2025-11-03,2026-08-10,Ireland,Basic,11.5,93.35,0,0,0,0,8.36
450,34,Other,2024-10-16,2026-08-16,Canada,Basic,9.37,69.75,0,0,0,0,8.89
451,57,Female,2026-05-01,2026-05-02,Germany,Premium,16.12,63.34,0,1,1,1,17.57
452,50,Other,2026-03-14,2026-08-10,Germany,Basic,6.73,69.02,0,1,1,0,8.83
453,26,Female,2025-06-04,2026-08-14,Canada,Standard,7.63,34.1,1,0,0,0,13.67
454,60,Male,2025-09-09,2026-08-10,India,Standard,15.11,47.97,0,0,0,0,14.48
455,71,Male,2025-04-22,2026-08-19,USA,Standard,14.25,39.72,0,1,1,0,14.22
456,65,Male,2024-11-13,2026-08-17,Ireland,Standard,12.17,80.48,1,0,1,0,14.26
457,56,Female,2024-02-03,2026-08-10,Canada,Basic,20.13,90.5,0,0,0,0,8.49
458,46,Male,2024-01-30,2026-08-18,France,Basic,5.8,49.93,0,1,1,0,8.75
459,59,Male,2023-09-22,2026-08-16,Germany,Basic,1.75,43.08,0,0,1,0,8.35
460,72,Male,2025-12-01,2026-08-15,France,Basic,5.14,39.47,0,0,0,0,8.47
461,43,Male,2024-11-17,2026-08-12,Ireland,Basic,10.96,70.91,1,1,0,0,9.19
462,52,Male,2024-07-21,2026-08-11,India,Basic,4.74,49.68,0,1,0,0,8.86
463,67,Male,2023-11-29,2026-08-02,Ireland,Premium,2.48,77.38,1,0,0,1,17.85
464,42,Male,2024-02-20,2026-08-14,France,Premium,10.69,73.74,0,0,0,0,18.42
465,41,Male,2025-09-06,2026-07-07,France,Basic,3.58,31.75,0,0,0,1,9.41
466,30,Male,2025-02-14,2026-08-12,USA,Basic,8.72,43.99,0,0,0,0,9.31
467,24,Male,2024-08-04,2026-08-13,Germany,Basic,3.89,11.49,0,0,0,0,8.91
468,74,Female,2023-09-15,2026-08-13,UK,Basic,3.93,64.3,0,1,0,0,8.85
469,53,Female,2024-02-18,2026-08-11,USA,Basic,7.6,70.91,0,0,0,0,8.92
470,62,Male,2025-12-31,2026-04-23,USA,Premium,6.52,31.41,1,1,0,1,17.81
471,37,Male,2026-04-19,2026-06-08,UK,Basic,2.61,28.56,0,0,0,1,8.7
472,18,Female,2023-08-29,2026-08-14,UK,Basic,12.24,17.82,0,0,0,0,8.07
473,25,Female,2025-05-28,2026-08-18,India,Basic,10.4,86.87,0,1,0,0,8.99
474,63,Female,2025-01-16,2026-08-13,India,Premium,19.78,60.9,0,0,1,0,18.72
475,33,Female,2024-11-02,2026-08-18,USA,Premium,9.36,83.42,1,1,0,0,17.66
476,31,Male,2024-03-28,2026-08-18,Ireland,Standard,16.28,34.81,2,1,0,0,13.95
477,29,Male,2024-02-20,2026-08-11,Canada,Standard,4.22,78.04,3,1,0,0,14.03
478,68,Male,2024-07-31,2026-08-17,Canada,Basic,8.38,86.11,1,0,0,0,9.56
479,40,Female,2023-12-20,2026-08-11,USA,Basic,6.64,18.3,3,1,0,0,9.39
480,32,Female,2025-06-22,2026-06-06,Ireland,Standard,3.01,48.45,0,1,0,1,13.82
481,45,Female,2024-05-03,2026-06-16,UK,Standard,5.7,34.46,2,1,0,1,13.54
482,51,Male,2024-03-01,2026-08-13,Australia,Basic,14.3,27.31,0,0,0,0,9.42
483,19,Female,2024-03-06,2026-08-13,USA,Basic,3.04,57.63,2,0,1,0,9.47
484,49,Male,2024-12-27,2026-08-16,Germany,Standard,4.48,56.23,2,1,1,0,13.98
485,40,Male,2024-10-25,2026-08-17,Ireland,Basic,9.79,48.56,0,0,0,0,9.0
486,39,Male,2024-10-27,2026-08-16,Germany,Standard,6.76,77.16,1,0,0,0,14.44
487,68,Female,2024-05-03,2026-08-14,Germany,Basic,17.29,68.31,1,1,0,0,8.67
488,42,Male,2025-09-02,2026-08-13,USA,Basic,26.09,52.16,0,0,0,0,9.09
489,39,Female,2024-12-24,2026-08-16,Ireland,Standard,9.82,88.6,1,1,0,0,13.34
490,39,Male,2023-08-22,2026-06-18,Germany,Premium,6.4,90.23,0,0,0,1,17.97
491,66,Female,2023-08-22,2026-08-16,India,Basic,4.94,65.68,0,1,0,0,8.97
492,69,Female,2024-03-03,2026-06-05,France,Basic,4.99,31.5,1,0,0,1,8.64
493,59,Male,2024-07-05,2026-07-08,India,Basic,9.32,57.84,1,1,0,1,8.58
494,23,Female,2023-09-16,2026-08-15,Ireland,Standard,10.58,61.19,0,0,0,0,13.69
495,32,Female,2023-12-27,2026-08-19,Canada,Premium,2.43,97.32,0,0,0,0,17.36
496,71,Female,2023-12-05,2026-05-14,France,Basic,2.08,30.05,1,0,0,1,8.41
497,60,Female,2026-06-03,2026-08-03,Australia,Basic,5.08,44.78,0,0,0,1,9.15
498,54,Female,2026-01-13,2026-05-26,Germany,Premium,2.68,17.3,1,0,1,1,18.2
499,50,Male,2025-09-20,2026-08-10,Germany,Standard,1.81,76.99,1,1,1,0,14.26
500,25,Female,2025-07-17,2026-08-14,Ireland,Standard,18.79,68.4,0,0,0,0,14.86
501,70,Male,2025-04-17,2026-08-15,India,Basic,14.87,45.8,1,0,0,0,9.21
502,61,Male,2025-11-16,2026-08-14,Australia,Basic,6.9,36.35,1,1,0,0,8.87
503,61,Male,2025-10-30,2026-08-13,Canada,Standard,6.93,54.85,0,0,1,0,14.39
504,22,Female,2025-02-06,2026-06-01,Germany,Standard,8.61,48.79,0,0,1,1,13.82
505,56,Female,2024-07-01,2026-07-04,USA,Standard,1.4,21.86,0,0,1,1,14.68
506,21,Male,2025-06-09,2026-07-09,India,Basic,4.57,9.88,0,1,0,1,9.27
507,23,Female,2025-04-24,2026-08-16,Ireland,Standard,8.77,57.92,0,0,1,0,14.9
508,62,Female,2024-04-28,2026-05-20,Ireland,Premium,9.94,51.83,0,0,0,1,17.59
509,49,Male,2024-12-20,2026-08-12,India,Premium,2.98,34.03,2,0,1,0,17.88
510,69,Male,2023-11-29,2026-08-14,Germany,Basic,6.88,63.22,1,1,0,0,9.14
511,47,Female,2026-02-24,2026-05-07,Canada,Standard,14.03,34.71,0,0,1,1,14.5
512,64,Male,2025-06-10,2026-08-17,Germany,Standard,12.62,32.73,2,0,0,0,13.61
513,52,Female,2026-01-19,2026-06-01,India,Premium,4.09,66.29,1,0,0,1,18.26
514,72,Male,2025-11-27,2026-07-27,France,Standard,3.01,33.73,0,1,1,1,14.18
515,57,Male,2024-10-21,2026-08-13,UK,Premium,11.74,91.71,1,0,1,0,17.82
516,69,Female,2023-12-06,2026-07-02,Germany,Premium,9.53,63.6,1,0,0,1,17.19
517,33,Female,2026-01-23,2026-05-14,Australia,Basic,4.92,70.45,2,1,0,1,9.79
518,30,Female,2025-05-15,2026-05-26,France,Standard,2.01,25.53,1,0,0,1,13.93
519,67,Female,2025-02-11,2026-05-10,India,Standard,3.4,3.5,0,1,0,1,13.65
520,59,Female,2024-07-08,2026-05-28,France,Basic,6.96,87.71,1,0,0,1,8.75
521,47,Female,2025-09-01,2026-08-11,Australia,Basic,10.71,67.3,1,1,0,0,9.11
522,36,Male,2025-06-17,2026-08-16,France,Basic,15.32,47.84,0,0,0,0,9.01
523,34,Female,2025-08-18,2026-06-13,France,Standard,6.33,31.97,0,1,1,1,13.81
524,73,Male,2026-03-24,2026-08-10,India,Basic,12.51,67.27,0,0,1,0,9.24
525,36,Female,2025-06-03,2026-08-18,UK,Premium,2.18,47.09,2,0,0,0,17.88
526,45,Male,2024-12-18,2026-08-03,Australia,Standard,8.79,41.83,0,0,1,1,13.33
527,72,Female,2025-09-19,2026-08-16,Australia,Standard,11.19,51.75,0,0,0,0,14.3
528,43,Male,2026-01-06,2026-08-12,USA,Basic,14.59,31.02,1,0,0,0,8.68
529,54,Female,2025-08-22,2026-07-31,Ireland,Standard,10.87,73.68,1,0,0,1,13.84
530,43,Female,2023-09-11,2026-07-25,Australia,Standard,3.48,30.22,1,0,0,1,13.7
531,70,Male,2024-11-05,2026-08-16,Ireland,Basic,11.09,64.76,0,0,0,0,8.95
532,40,Female,2024-10-01,2026-08-17,India,Premium,6.23,81.66,0,0,0,0,17.58
533,26,Male,2024-08-16,2026-05-21,Canada,Standard,6.66,47.29,2,0,0,1,13.93
534,29,Female,2024-02-19,2026-08-11,Germany,Basic,3.37,74.89,0,1,1,0,9.44
535,70,Female,2025-02-12,2026-05-30,USA,Premium,5.45,95.77,2,1,1,1,18.52
536,18,Male,2025-12-16,2026-08-15,India,Basic,17.07,61.49,2,0,0,0,8.6
537,18,Female,2023-11-04,2026-05-01,UK,Standard,7.6,40.46,0,1,1,1,14.16
538,64,Male,2025-07-11,2026-08-16,Canada,Standard,4.21,31.55,0,1,0,0,14.27
539,51,Male,2026-06-15,2026-06-15,France,Basic,7.99,75.0,2,0,0,1,9.0
540,49,Female,2024-06-05,2026-08-14,USA,Standard,5.97,21.74,0,1,0,0,13.81
541,71,Male,2026-06-23,2026-06-23,USA,Standard,4.59,46.19,0,0,1,1,13.49
542,65,Other,2026-04-26,2026-08-17,India,Standard,6.48,99.65,1,0,1,0,14.32
543,42,Female,2026-01-14,2026-08-16,UK,Basic,13.17,47.21,1,0,0,0,9.3
544,57,Male,2025-09-19,2026-06-30,UK,Basic,3.89,32.36,0,1,1,1,8.91
545,62,Female,2024-06-15,2026-08-19,Ireland,Basic,14.86,27.86,1,0,1,0,8.76
546,70,Male,2026-05-02,2026-05-02,Germany,Premium,11.76,6.06,0,0,0,1,17.68
547,18,Male,2026-01-16,2026-08-17,India,Basic,10.89,70.2,1,0,0,0,8.04
548,33,Male,2023-09-26,2026-08-13,Canada,Standard,7.86,56.76,0,0,0,0,13.56
549,56,Male,2025-01-09,2026-05-31,Germany,Premium,15.31,84.31,0,0,0,1,18.05
550,22,Male,2025-02-27,2026-05-17,Canada,Standard,8.14,73.93,0,1,0,1,13.85
551,39,Male,2023-11-23,2026-08-18,USA,Premium,10.36,44.93,0,0,0,0,16.96
552,46,Other,2023-09-29,2026-08-10,Australia,Premium,9.85,50.07,0,1,0,0,18.55
553,72,Female,2025-12-16,2026-08-14,Australia,Basic,9.83,66.79,0,0,0,0,8.48
554,20,Female,2025-11-06,2026-08-12,India,Basic,5.65,38.87,0,0,0,0,9.12
555,29,Female,2025-08-31,2026-04-24,UK,Basic,2.25,77.04,0,1,0,1,9.74
556,43,Female,2026-01-05,2026-08-19,UK,Basic,19.09,35.84,0,1,0,0,8.9
557,33,Male,2025-03-04,2026-07-12,France,Standard,4.7,21.69,0,0,0,1,14.23
558,68,Female,2024-08-26,2026-08-19,USA,Basic,6.38,30.16,1,0,0,0,9.32
559,54,Other,2023-12-05,2026-08-18,USA,Standard,2.34,47.88,0,0,0,0,13.49
560,39,Male,2026-07-03,2026-08-10,Canada,Basic,6.38,75.63,2,0,0,0,9.1
561,74,Female,2026-04-05,2026-08-19,USA,Basic,4.46,81.92,0,0,0,0,8.52
562,46,Female,2026-03-18,2026-08-19,France,Standard,20.14,85.66,0,1,0,0,13.66
563,31,Female,2025-03-25,2026-08-15,India,Basic,2.7,28.72,0,1,0,0,8.83
564,45,Female,2023-09-27,2026-08-19,Canada,Standard,13.29,52.45,0,1,1,0,13.58
565,22,Male,2024-11-01,2026-06-03,Germany,Premium,5.08,75.58,0,0,1,1,17.74
566,64,Male,2025-08-04,2026-04-25,UK,Standard,17.16,89.42,1,0,1,1,13.79
567,66,Male,2025-08-04,2026-06-15,UK,Basic,15.14,87.17,0,0,0,1,9.05
568,47,Female,2024-10-10,2026-07-23,Australia,Premium,8.0,23.93,1,0,0,1,18.12
569,63,Male,2024-02-01,2026-08-19,Australia,Basic,2.13,15.28,0,1,0,0,9.49
570,69,Female,2025-12-05,2026-05-03,France,Standard,7.6,27.83,0,0,0,1,13.92
571,22,Male,2026-07-05,2026-08-15,India,Basic,7.68,46.2,0,0,0,0,9.06
572,29,Male,2025-05-22,2026-08-13,UK,Basic,6.3,75.03,0,1,1,0,9.81
573,33,Male,2025-04-13,2026-08-17,France,Premium,11.54,50.02,0,0,0,0,17.85
